"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2007","Stratum_4"," [g]",924146442.633827,174151738.008327,0.237240223486089
"1","2008","Stratum_4"," [g]",341995791.933981,68477557.5474388,0.245136803176436
"1","2009","Stratum_4"," [g]",1038350161.93362,183752633.556957,0.215643360427846
"1","2010","Stratum_4"," [g]",2772846581.93608,598362471.882126,0.27648299180413
"1","2011","Stratum_4"," [g]",1119947361.82889,215127449.152312,0.238810575399935
"1","2012","Stratum_4"," [g]",1433948855.28008,300391517.921523,0.276557817093855
"1","2013","Stratum_4"," [g]",3730994137.20651,685680500.210282,0.231240358865113
"1","2014","Stratum_4"," [g]",2444257878.14137,517272006.284798,0.277797211609137
"1","2015","Stratum_4"," [g]",4908625813.32539,890373499.254919,0.231327011424711
"1","2016","Stratum_4"," [g]",6108822238.6113,914433048.493817,0.182365644149333
"1","2017","Stratum_4"," [g]",2723412901.30686,542073306.693252,0.259294235493225
"1","2018","Stratum_4"," [g]",6785476345.25945,1534924921.86939,0.307023657172323
"1","2019","Stratum_4"," [g]",1496537586.18266,313201720.70304,0.273063363638227
"1","2020","Stratum_4"," [g]",1881380297.20875,1006232546.71574,0.84259696372211
"1","2021","Stratum_4"," [g]",1669791057.28196,348938895.957651,0.271741537407916
"1","2022","Stratum_4"," [g]",2732212800.57211,524077209.825382,0.247693219809363
"1","2023","Stratum_4"," [g]",5578046018.97074,1382078022.84153,0.335376646372817
"1","1982","Stratum_5"," [g]",689324670.359477,123520151.176388,0.231255561127226
"1","1983","Stratum_5"," [g]",216603700.601501,35557918.9394562,0.207493294573974
"1","1984","Stratum_5"," [g]",235439525.144683,39972562.4516834,0.215218291198635
"1","1985","Stratum_5"," [g]",113582462.649769,27381242.9161422,0.332415745471199
"1","1986","Stratum_5"," [g]",173559713.543193,32097603.1596453,0.228446091095473
"1","1987","Stratum_5"," [g]",645523812.717609,118970258.056124,0.237630806862038
"1","1988","Stratum_5"," [g]",147292461.48738,40151591.4841387,0.375183093239621
"1","1989","Stratum_5"," [g]",439245535.905398,188452186.717623,0.678214312951913
"1","1990","Stratum_5"," [g]",355421429.422686,152015033.421308,0.666831174544685
"1","1991","Stratum_5"," [g]",265647132.807765,118609539.670109,0.696271028748324
"1","1992","Stratum_5"," [g]",629647325.463262,139222127.178302,0.299658496649152
"1","1993","Stratum_5"," [g]",689396192.601811,155960969.866674,0.303585301331039
"1","1994","Stratum_5"," [g]",431264573.513201,96044541.9908832,0.292734820481577
"1","1995","Stratum_5"," [g]",523232824.658716,92238256.9417595,0.22340642542839
"1","1996","Stratum_5"," [g]",1073609922.82944,217735157.647101,0.264010827167153
"1","1997","Stratum_5"," [g]",1002183336.48715,200685728.929685,0.25827003294185
"1","1998","Stratum_5"," [g]",727446593.449857,144110441.617151,0.255236193768706
"1","1999","Stratum_5"," [g]",953884368.672015,190289651.806179,0.25452723612559
"1","2000","Stratum_5"," [g]",1197761211.15761,237790381.500351,0.256937361890917
"1","2001","Stratum_5"," [g]",2260286771.51408,501908138.788577,0.300282255045462
"1","2002","Stratum_5"," [g]",276447727.970101,47263270.7668132,0.216220447600016
"1","2003","Stratum_5"," [g]",115540585.538194,24269781.24872,0.271803454982431
"1","2004","Stratum_5"," [g]",701415249.589677,151165596.441124,0.290342694279788
"1","2005","Stratum_5"," [g]",358906706.476302,73400462.8336751,0.262144906273069
"1","2006","Stratum_5"," [g]",293124531.226529,61769407.7491007,0.279872899269649
"1","2007","Stratum_5"," [g]",265040812.788802,59577514.185495,0.300697791844643
"1","2008","Stratum_5"," [g]",46387291.3602563,11638792.9249578,0.355212321166217
"1","2009","Stratum_5"," [g]",510728050.273666,111917532.168301,0.288914041971809
"1","2010","Stratum_5"," [g]",1029996051.70557,246077593.014387,0.329951403812589
"1","2011","Stratum_5"," [g]",328744506.51565,68038817.1244664,0.274077032320996
"1","2012","Stratum_5"," [g]",600005917.535879,136089159.452967,0.307424153769979
"1","2013","Stratum_5"," [g]",1477905179.18285,471137441.564474,0.462296352788706
"1","2014","Stratum_5"," [g]",1288218137.22683,338289526.17995,0.363720758160646
"1","2015","Stratum_5"," [g]",1629870105.24014,401235611.726974,0.336783121770102
"1","2016","Stratum_5"," [g]",1568630164.28098,335913813.027009,0.285724904411523
"1","2017","Stratum_5"," [g]",1570578455.20625,460094615.606118,0.41407586811961
"1","2018","Stratum_5"," [g]",3506993791.89544,1273122463.9883,0.553077495583884
"1","2019","Stratum_5"," [g]",552693627.990805,136813637.435121,0.346722964373123
"1","2020","Stratum_5"," [g]",663816128.953671,360168878.245418,0.906511059342446
"1","2021","Stratum_5"," [g]",389797391.058758,101484370.018204,0.369712756341471
"1","2022","Stratum_5"," [g]",1541457425.07867,337220913.635475,0.296096488620062
"1","2023","Stratum_5"," [g]",878199534.814471,226823738.445638,0.374095712547482
